product,type,quantity,selling_price,cost_price,shipping,fees,date,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
Laptop Stand,purchase,95.0,0.0,4964.0,95.0,0.0,30-07-2023,,,,
Noise Cancelling Headphones,sale,2.0,1934.152710695124,1187.0,41.0,38.68305421390248,15-07-2023,,,,
Webcam,sale,1.0,1947.4501108715476,1506.0,39.0,38.94900221743095,22-03-2023,,,,
Webcam,sale,3.0,5166.418281171472,3348.0,22.0,103.32836562342943,14-07-2023,,,,
Gaming Monitor,purchase,94.0,0.0,3061.0,54.0,0.0,22-07-2023,,,,
Webcam,sale,3.0,6198.027401555389,4107.0,13.0,123.96054803110778,02-06-2023,,,,
Bluetooth Speaker,sale,2.0,3188.085769838128,1862.0,14.0,63.76171539676256,06-11-2023,,,,
Bluetooth Speaker,purchase,33.0,0.0,3837.0,124.0,0.0,15-02-2023,,,,
External SSD,purchase,28.0,0.0,3829.0,117.0,0.0,05-02-2023,,,,
Ethernet Adapter,purchase,44.0,0.0,1093.0,31.0,0.0,22-05-2023,,,,
Mechanical Keyboard,sale,4.0,3793.0528662987185,2905.0,25.0,75.86105732597437,25-09-2023,,,,
Wireless Mouse,sale,1.0,3002.2794016832127,2501.0,34.0,60.04558803366425,23-03-2023,,,,
External SSD,sale,4.0,6972.123280866524,4220.0,40.0,139.44246561733047,10-11-2023,,,,
Webcam,sale,1.0,5868.118479173971,3468.0,6.0,117.36236958347942,21-05-2023,,,,
Webcam,sale,1.0,5042.534982567677,3067.0,18.0,100.85069965135354,07-02-2023,,,,
USB-C Hub,purchase,4.0,0.0,1262.0,129.0,0.0,06-12-2023,,,,
Mechanical Keyboard,sale,4.0,850.051599331618,584.0,36.0,17.001031986632363,14-01-2023,,,,
Gaming Monitor,purchase,3.0,0.0,1113.0,94.0,0.0,18-08-2023,,,,
Gaming Monitor,sale,2.0,2455.9239351738165,1913.0,49.0,49.118478703476335,05-04-2023,,,,
Ethernet Adapter,sale,3.0,2486.82725971925,1504.0,30.0,49.736545194385,02-07-2023,,,,
USB-C Hub,sale,2.0,3518.324317846286,2287.0,25.0,70.36648635692572,15-07-2023,,,,
Noise Cancelling Headphones,sale,1.0,3776.918056340404,2862.0,20.0,75.53836112680808,26-08-2023,,,,
Bluetooth Speaker,sale,2.0,5751.582438344433,3426.0,13.0,115.03164876688867,23-11-2023,,,,
Laptop Stand,sale,1.0,1404.3007519437479,842.0,38.0,28.086015038874958,22-02-2023,,,,
Laptop Stand,sale,4.0,3487.6809560633023,2168.0,45.0,69.75361912126606,18-08-2023,,,,
Ethernet Adapter,sale,1.0,4393.851741133551,3142.0,23.0,87.877034822671,20-03-2023,,,,
Wireless Mouse,purchase,52.0,0.0,1780.0,66.0,0.0,08-09-2023,,,,
Wireless Mouse,sale,1.0,831.0093519100895,621.0,47.0,16.62018703820179,24-12-2023,,,,
Gaming Monitor,sale,3.0,3006.5378051515386,2487.0,45.0,60.13075610303077,02-07-2023,,,,
External SSD,purchase,25.0,0.0,1345.0,116.0,0.0,23-10-2023,,,,
Mechanical Keyboard,sale,3.0,974.641023417906,568.0,16.0,19.492820468358122,31-10-2023,,,,
Ethernet Adapter,sale,1.0,7090.143373957493,4314.0,11.0,141.80286747914985,05-06-2023,,,,
Webcam,purchase,87.0,0.0,1229.0,114.0,0.0,22-10-2023,,,,
External SSD,purchase,38.0,0.0,3180.0,12.0,0.0,04-10-2023,,,,
External SSD,purchase,72.0,0.0,1371.0,121.0,0.0,25-11-2023,,,,
Gaming Monitor,sale,2.0,1285.1086691551936,937.0,24.0,25.702173383103872,08-05-2023,,,,
Noise Cancelling Headphones,sale,3.0,2291.2460193359116,1459.0,30.0,45.82492038671823,22-11-2023,,,,
Mechanical Keyboard,sale,4.0,603.9513321754783,503.0,5.0,12.079026643509566,11-07-2023,,,,
Bluetooth Speaker,sale,3.0,2105.0406404623814,1624.0,48.0,42.10081280924763,09-01-2023,,,,
Mechanical Keyboard,sale,2.0,5286.337580943935,3329.0,6.0,105.7267516188787,23-10-2023,,,,
Bluetooth Speaker,purchase,97.0,0.0,1175.0,68.0,0.0,29-12-2023,,,,
Ethernet Adapter,sale,1.0,6785.87318100975,3959.0,19.0,135.717463620195,15-11-2023,,,,
USB-C Hub,sale,3.0,4385.516577164844,2567.0,17.0,87.71033154329689,05-09-2023,,,,
Wireless Mouse,sale,4.0,4680.5332914921755,3107.0,38.0,93.61066582984351,12-03-2023,,,,
Laptop Stand,sale,1.0,4640.411716159419,3497.0,29.0,92.80823432318837,08-04-2023,,,,
USB-C Hub,sale,2.0,7567.240092103522,4258.0,35.0,151.34480184207044,25-09-2023,,,,
Bluetooth Speaker,sale,2.0,4098.251064490933,2322.0,18.0,81.96502128981865,25-05-2023,,,,
Webcam,sale,1.0,2220.6007833523418,1319.0,20.0,44.41201566704684,07-12-2023,,,,
Noise Cancelling Headphones,sale,1.0,2172.9515800510153,1282.0,29.0,43.45903160102031,01-07-2023,,,,
Noise Cancelling Headphones,sale,1.0,4212.815177358376,2662.0,18.0,84.25630354716752,17-10-2023,,,,
USB-C Hub,sale,2.0,4663.634717280497,2689.0,32.0,93.27269434560995,15-09-2023,,,,
Wireless Mouse,purchase,47.0,0.0,2408.0,130.0,0.0,11-07-2023,,,,
Mechanical Keyboard,sale,4.0,4636.558664244696,3616.0,42.0,92.73117328489393,30-04-2023,,,,
Bluetooth Speaker,sale,3.0,5952.672854119778,3836.0,15.0,119.05345708239557,25-11-2023,,,,
Bluetooth Speaker,sale,4.0,1459.827291500281,934.0,21.0,29.196545830005622,26-03-2023,,,,
Laptop Stand,sale,4.0,2190.942624803444,1725.0,19.0,43.81885249606888,28-06-2023,,,,
Mechanical Keyboard,sale,3.0,1748.323813574569,1082.0,12.0,34.96647627149138,19-02-2023,,,,
Bluetooth Speaker,sale,4.0,4518.469159461881,3763.0,29.0,90.36938318923761,04-02-2023,,,,
Laptop Stand,sale,4.0,5175.738551529105,3223.0,6.0,103.51477103058211,20-04-2023,,,,
Noise Cancelling Headphones,purchase,67.0,0.0,4226.0,18.0,0.0,16-08-2023,,,,
Ethernet Adapter,sale,1.0,4775.709598978775,3965.0,8.0,95.5141919795755,10-07-2023,,,,
Gaming Monitor,sale,4.0,2383.9725619614724,1601.0,32.0,47.67945123922945,27-09-2023,,,,
Bluetooth Speaker,purchase,89.0,0.0,1251.0,10.0,0.0,05-10-2023,,,,
Noise Cancelling Headphones,sale,3.0,7308.821378580882,4332.0,15.0,146.17642757161764,09-09-2023,,,,
Bluetooth Speaker,sale,4.0,8174.903460602502,4978.0,19.0,163.49806921205004,31-07-2023,,,,
Gaming Monitor,sale,2.0,3432.0730575081298,2437.0,36.0,68.6414611501626,15-10-2023,,,,
Ethernet Adapter,sale,4.0,630.7555193608964,522.0,37.0,12.615110387217928,19-11-2023,,,,
Webcam,sale,1.0,3362.223156886315,2013.0,49.0,67.2444631377263,17-07-2023,,,,
Laptop Stand,sale,2.0,7330.511235595242,4343.0,29.0,146.61022471190486,06-05-2023,,,,
Noise Cancelling Headphones,sale,3.0,4343.75833910847,2916.0,35.0,86.8751667821694,02-05-2023,,,,
USB-C Hub,purchase,96.0,0.0,1975.0,104.0,0.0,06-03-2023,,,,
USB-C Hub,purchase,51.0,0.0,742.0,141.0,0.0,24-05-2023,,,,
Mechanical Keyboard,sale,3.0,4335.759846951148,2429.0,21.0,86.71519693902296,11-09-2023,,,,
Mechanical Keyboard,sale,2.0,6079.324047646924,3426.0,10.0,121.58648095293847,25-07-2023,,,,
Bluetooth Speaker,purchase,33.0,0.0,4738.0,44.0,0.0,04-11-2023,,,,
Webcam,sale,4.0,2090.9572390234707,1471.0,22.0,41.819144780469415,13-04-2023,,,,
Mechanical Keyboard,sale,2.0,5819.588448315218,3856.0,29.0,116.39176896630435,05-06-2023,,,,
Wireless Mouse,sale,2.0,2213.8536497511586,1521.0,44.0,44.277072995023175,02-09-2023,,,,
Webcam,purchase,81.0,0.0,1935.0,15.0,0.0,28-06-2023,,,,
Mechanical Keyboard,purchase,54.0,0.0,1263.0,113.0,0.0,09-02-2023,,,,
External SSD,sale,2.0,6017.047167902972,4429.0,23.0,120.34094335805945,10-09-2023,,,,
Mechanical Keyboard,sale,2.0,666.7855292864091,538.0,16.0,13.335710585728181,28-04-2023,,,,
Laptop Stand,sale,4.0,6467.378678496159,4908.0,20.0,129.34757356992318,16-10-2023,,,,
Noise Cancelling Headphones,sale,3.0,4107.209779824263,3219.0,37.0,82.14419559648526,14-04-2023,,,,
Gaming Monitor,sale,4.0,3774.4286736486165,2474.0,8.0,75.48857347297233,02-02-2023,,,,
Wireless Mouse,purchase,2.0,0.0,3173.0,135.0,0.0,03-09-2023,,,,
Laptop Stand,purchase,55.0,0.0,1143.0,95.0,0.0,30-08-2023,,,,
USB-C Hub,sale,2.0,2817.302751964053,1567.0,6.0,56.34605503928106,07-05-2023,,,,
Bluetooth Speaker,sale,2.0,3746.6550018129137,2766.0,39.0,74.93310003625828,17-04-2023,,,,
Ethernet Adapter,sale,1.0,1678.924196310699,1088.0,47.0,33.578483926213984,17-06-2023,,,,
Bluetooth Speaker,sale,3.0,6001.65642962367,4846.0,23.0,120.0331285924734,13-10-2023,,,,
Ethernet Adapter,sale,3.0,3001.2056195787063,2163.0,28.0,60.02411239157413,30-10-2023,,,,
Ethernet Adapter,sale,1.0,1602.3913659491266,942.0,38.0,32.047827318982534,08-11-2023,,,,
Wireless Mouse,purchase,70.0,0.0,1195.0,83.0,0.0,06-03-2023,,,,
Bluetooth Speaker,purchase,69.0,0.0,2685.0,147.0,0.0,04-06-2023,,,,
Gaming Monitor,purchase,37.0,0.0,3786.0,25.0,0.0,24-09-2023,,,,
Bluetooth Speaker,sale,1.0,3135.679043305855,2299.0,27.0,62.7135808661171,18-11-2023,,,,
USB-C Hub,sale,4.0,4925.2432205673895,3546.0,35.0,98.5048644113478,28-06-2023,,,,
USB-C Hub,purchase,78.0,0.0,2268.0,71.0,0.0,07-01-2023,,,,
Laptop Stand,sale,2.0,1080.545658400652,704.0,32.0,21.610913168013038,01-06-2023,,,,
Webcam,sale,1.0,7252.712841587484,4353.0,38.0,145.05425683174968,21-10-2023,,,,
Gaming Monitor,sale,2.0,2708.871006660114,2091.0,23.0,54.177420133202276,19-09-2023,,,,
Bluetooth Speaker,sale,2.0,1923.6224137999916,1337.0,27.0,38.47244827599983,13-10-2023,,,,
Mechanical Keyboard,purchase,76.0,0.0,1794.0,122.0,0.0,17-02-2023,,,,
Noise Cancelling Headphones,sale,4.0,2336.8168885024247,1559.0,18.0,46.73633777004849,21-09-2023,,,,
Laptop Stand,purchase,55.0,0.0,3847.0,88.0,0.0,23-04-2023,,,,
USB-C Hub,sale,1.0,1678.150142274747,1217.0,5.0,33.56300284549494,01-04-2023,,,,
Laptop Stand,purchase,34.0,0.0,3369.0,19.0,0.0,25-10-2023,,,,
Webcam,sale,1.0,2167.581533927339,1480.0,37.0,43.35163067854678,17-03-2023,,,,
External SSD,purchase,19.0,0.0,3768.0,49.0,0.0,12-02-2023,,,,
Ethernet Adapter,purchase,7.0,0.0,2174.0,24.0,0.0,27-04-2023,,,,
External SSD,sale,4.0,5467.510192408744,3069.0,41.0,109.35020384817489,21-10-2023,,,,
USB-C Hub,sale,2.0,2289.134528508107,1515.0,7.0,45.78269057016214,17-12-2023,,,,
Noise Cancelling Headphones,sale,3.0,4098.805699676904,2722.0,38.0,81.97611399353808,21-02-2023,,,,
Wireless Mouse,sale,1.0,4669.879503570567,3206.0,16.0,93.39759007141134,11-02-2023,,,,
Ethernet Adapter,sale,3.0,7782.020341421348,4944.0,29.0,155.64040682842696,06-11-2023,,,,
Gaming Monitor,sale,3.0,5909.941228399564,3445.0,39.0,118.1988245679913,27-04-2023,,,,
Wireless Mouse,sale,2.0,1038.4186487872994,807.0,26.0,20.768372975745987,05-07-2023,,,,
Bluetooth Speaker,sale,2.0,4260.781898174515,2395.0,23.0,85.2156379634903,19-11-2023,,,,
External SSD,sale,3.0,971.9424088201613,587.0,23.0,19.438848176403226,29-06-2023,,,,
External SSD,sale,2.0,7263.384207885512,4517.0,39.0,145.26768415771025,31-01-2023,,,,
Gaming Monitor,sale,4.0,1963.036131866571,1610.0,38.0,39.26072263733142,24-04-2023,,,,
USB-C Hub,purchase,37.0,0.0,733.0,44.0,0.0,28-12-2023,,,,
Webcam,sale,1.0,4204.574459056361,2754.0,40.0,84.09148918112722,10-06-2023,,,,
Bluetooth Speaker,sale,4.0,5954.701568530931,4859.0,18.0,119.09403137061861,28-08-2023,,,,
Ethernet Adapter,purchase,80.0,0.0,4869.0,109.0,0.0,23-05-2023,,,,
Gaming Monitor,sale,3.0,1640.755921764905,1326.0,46.0,32.8151184352981,18-08-2023,,,,
Webcam,sale,3.0,7787.012190476586,4818.0,30.0,155.7402438095317,30-08-2023,,,,
USB-C Hub,sale,4.0,4162.129991126726,2703.0,40.0,83.24259982253453,20-10-2023,,,,
USB-C Hub,sale,3.0,7821.378371036887,4693.0,8.0,156.42756742073774,24-06-2023,,,,
Mechanical Keyboard,sale,4.0,3994.452794993614,2995.0,37.0,79.88905589987229,04-01-2023,,,,
External SSD,purchase,62.0,0.0,515.0,75.0,0.0,24-02-2023,,,,
Mechanical Keyboard,purchase,17.0,0.0,4206.0,147.0,0.0,27-04-2023,,,,
Laptop Stand,sale,3.0,5097.80185618395,3322.0,15.0,101.956037123679,11-11-2023,,,,
Mechanical Keyboard,purchase,52.0,0.0,2801.0,108.0,0.0,25-10-2023,,,,
USB-C Hub,sale,2.0,4266.074848284159,3159.0,38.0,85.32149696568318,03-12-2023,,,,
USB-C Hub,sale,3.0,5098.700636775682,3696.0,35.0,101.97401273551364,22-10-2023,,,,
Mechanical Keyboard,sale,3.0,1505.481342950715,951.0,9.0,30.109626859014302,03-12-2023,,,,
Ethernet Adapter,purchase,56.0,0.0,4683.0,133.0,0.0,13-04-2023,,,,
USB-C Hub,sale,1.0,5846.871485032449,4683.0,44.0,116.93742970064898,17-12-2023,,,,
Webcam,sale,2.0,4401.290926129598,3028.0,42.0,88.02581852259196,03-12-2023,,,,
External SSD,sale,2.0,4390.038926241813,3358.0,9.0,87.80077852483626,21-02-2023,,,,
Noise Cancelling Headphones,sale,1.0,5652.436275505046,3581.0,47.0,113.04872551010092,08-08-2023,,,,
USB-C Hub,sale,4.0,4615.7039550304935,3065.0,49.0,92.31407910060987,31-03-2023,,,,
Bluetooth Speaker,sale,4.0,4911.26142114363,3766.0,19.0,98.2252284228726,08-04-2023,,,,
Mechanical Keyboard,sale,2.0,4763.891429335493,2769.0,7.0,95.27782858670986,10-10-2023,,,,
Bluetooth Speaker,purchase,35.0,0.0,1328.0,39.0,0.0,30-12-2023,,,,
Bluetooth Speaker,sale,1.0,1936.8508935797918,1425.0,31.0,38.73701787159584,01-11-2023,,,,
Webcam,sale,4.0,7903.936042159262,4695.0,5.0,158.07872084318524,24-07-2023,,,,
Mechanical Keyboard,purchase,21.0,0.0,2210.0,35.0,0.0,27-03-2023,,,,
Noise Cancelling Headphones,sale,4.0,5542.813470372868,3202.0,14.0,110.85626940745738,01-10-2023,,,,
Ethernet Adapter,purchase,93.0,0.0,1309.0,88.0,0.0,04-02-2023,,,,
Bluetooth Speaker,sale,4.0,2776.2057374100673,1886.0,8.0,55.52411474820135,21-10-2023,,,,
Gaming Monitor,sale,4.0,4813.924090885898,3320.0,48.0,96.27848181771797,18-11-2023,,,,
Gaming Monitor,sale,3.0,6948.5478657589465,4171.0,27.0,138.97095731517894,03-12-2023,,,,
Laptop Stand,sale,2.0,2613.8198806538608,1831.0,49.0,52.276397613077215,02-12-2023,,,,
Ethernet Adapter,purchase,75.0,0.0,515.0,19.0,0.0,29-08-2023,,,,
USB-C Hub,sale,4.0,2948.6159415823677,2372.0,48.0,58.97231883164736,24-08-2023,,,,
External SSD,sale,2.0,5555.182760311048,4475.0,32.0,111.10365520622096,22-11-2023,,,,
Mechanical Keyboard,purchase,80.0,0.0,2541.0,87.0,0.0,22-06-2023,,,,
Gaming Monitor,purchase,23.0,0.0,4766.0,79.0,0.0,11-09-2023,,,,
Laptop Stand,sale,2.0,6931.893093054564,4808.0,21.0,138.6378618610913,28-03-2023,,,,
External SSD,sale,3.0,7597.632443328563,4534.0,30.0,151.95264886657125,05-04-2023,,,,
Bluetooth Speaker,sale,3.0,7928.844819405901,4989.0,35.0,158.57689638811803,22-10-2023,,,,
Wireless Mouse,purchase,86.0,0.0,2283.0,10.0,0.0,01-03-2023,,,,
Webcam,sale,3.0,4945.0769906964515,2832.0,42.0,98.90153981392903,11-12-2023,,,,
USB-C Hub,sale,1.0,6124.61253728634,4930.0,43.0,122.49225074572679,23-07-2023,,,,
Ethernet Adapter,sale,4.0,6525.160092179752,3898.0,8.0,130.50320184359504,21-02-2023,,,,
Ethernet Adapter,sale,4.0,947.425472860947,690.0,6.0,18.94850945721894,07-05-2023,,,,
Bluetooth Speaker,sale,1.0,4268.507754866454,2744.0,37.0,85.37015509732908,07-05-2023,,,,
Webcam,sale,3.0,3564.9599943805124,2702.0,24.0,71.29919988761024,16-09-2023,,,,
USB-C Hub,sale,3.0,6843.42476727371,4338.0,22.0,136.8684953454742,19-07-2023,,,,
Bluetooth Speaker,sale,2.0,5905.746089871666,3773.0,48.0,118.11492179743333,19-06-2023,,,,
Wireless Mouse,sale,1.0,1870.3982783462825,1276.0,9.0,37.407965566925654,19-01-2023,,,,
Laptop Stand,sale,2.0,3403.031887320268,2272.0,42.0,68.06063774640536,03-02-2023,,,,
Mechanical Keyboard,sale,1.0,6272.396638429807,4988.0,8.0,125.44793276859615,25-10-2023,,,,
External SSD,purchase,95.0,0.0,4605.0,73.0,0.0,17-09-2023,,,,
Ethernet Adapter,purchase,63.0,0.0,1915.0,29.0,0.0,25-01-2023,,,,
Gaming Monitor,sale,1.0,5926.088502236005,3892.0,12.0,118.52177004472011,20-08-2023,,,,
Wireless Mouse,sale,1.0,2364.6112128718505,1527.0,8.0,47.29222425743701,28-12-2023,,,,
Gaming Monitor,sale,3.0,4854.586448607287,3614.0,38.0,97.09172897214575,09-03-2023,,,,
Gaming Monitor,sale,4.0,3236.2805979527034,1912.0,23.0,64.72561195905406,08-06-2023,,,,
Ethernet Adapter,purchase,70.0,0.0,3626.0,131.0,0.0,04-09-2023,,,,
Noise Cancelling Headphones,purchase,9.0,0.0,1151.0,34.0,0.0,24-03-2023,,,,
Noise Cancelling Headphones,purchase,22.0,0.0,2228.0,44.0,0.0,17-05-2023,,,,
External SSD,purchase,4.0,0.0,4518.0,10.0,0.0,15-10-2023,,,,
Mechanical Keyboard,sale,4.0,1836.3655933991288,1112.0,42.0,36.72731186798258,12-10-2023,,,,
Mechanical Keyboard,sale,4.0,2263.6716489901605,1290.0,39.0,45.27343297980321,05-08-2023,,,,
Webcam,sale,2.0,1633.753547135461,923.0,33.0,32.67507094270922,26-02-2023,,,,
Ethernet Adapter,purchase,97.0,0.0,3480.0,92.0,0.0,15-01-2023,,,,
Mechanical Keyboard,sale,1.0,8791.12223385604,4948.0,8.0,175.8224446771208,20-09-2023,,,,
Noise Cancelling Headphones,sale,3.0,4745.403064489979,3333.0,15.0,94.90806128979959,21-06-2023,,,,
Webcam,sale,3.0,5577.235006089557,3569.0,22.0,111.54470012179114,28-03-2023,,,,
USB-C Hub,purchase,30.0,0.0,846.0,99.0,0.0,16-10-2023,,,,
Noise Cancelling Headphones,sale,1.0,2658.1663993029883,1722.0,46.0,53.16332798605977,02-06-2023,,,,
Bluetooth Speaker,sale,1.0,6473.69798685328,3967.0,32.0,129.4739597370656,30-12-2023,,,,
Laptop Stand,sale,4.0,5947.854791971942,4675.0,49.0,118.95709583943885,06-02-2023,,,,
Wireless Mouse,sale,2.0,3401.676536177856,1942.0,25.0,68.03353072355712,02-02-2023,,,,
Mechanical Keyboard,purchase,30.0,0.0,1683.0,129.0,0.0,19-07-2023,,,,
External SSD,purchase,82.0,0.0,634.0,39.0,0.0,09-11-2023,,,,
USB-C Hub,purchase,99.0,0.0,4756.0,130.0,0.0,29-09-2023,,,,
Laptop Stand,purchase,56.0,0.0,3719.0,112.0,0.0,14-07-2023,,,,
Laptop Stand,sale,3.0,3995.322796141671,2596.0,18.0,79.90645592283342,17-08-2023,,,,
Webcam,sale,4.0,2498.5381696887757,1987.0,44.0,49.97076339377551,13-08-2023,,,,
USB-C Hub,sale,2.0,7766.024840336525,4857.0,33.0,155.3204968067305,06-12-2023,,,,
Ethernet Adapter,sale,1.0,7882.438987594205,4700.0,18.0,157.64877975188412,07-06-2023,,,,
Wireless Mouse,purchase,29.0,0.0,1553.0,99.0,0.0,02-11-2023,,,,
External SSD,sale,4.0,6281.686279732545,4001.0,13.0,125.6337255946509,29-09-2023,,,,
Ethernet Adapter,sale,1.0,1862.914352785754,1471.0,40.0,37.25828705571508,28-02-2023,,,,
Mechanical Keyboard,sale,1.0,6729.536744511204,4480.0,18.0,134.5907348902241,23-02-2023,,,,
Laptop Stand,sale,2.0,4770.347069049817,2965.0,20.0,95.40694138099634,15-05-2023,,,,
Bluetooth Speaker,sale,1.0,6836.889845646217,4006.0,25.0,136.73779691292432,03-05-2023,,,,
Mechanical Keyboard,purchase,30.0,0.0,3695.0,31.0,0.0,04-10-2023,,,,
Noise Cancelling Headphones,sale,3.0,3354.2720675040155,2782.0,25.0,67.08544135008032,23-02-2023,,,,
Bluetooth Speaker,purchase,46.0,0.0,3031.0,90.0,0.0,15-08-2023,,,,
Ethernet Adapter,sale,2.0,7196.849239740994,4855.0,24.0,143.93698479481986,09-10-2023,,,,
USB-C Hub,purchase,86.0,0.0,4318.0,96.0,0.0,13-05-2023,,,,
Noise Cancelling Headphones,sale,1.0,5545.136614736617,4610.0,15.0,110.90273229473235,19-06-2023,,,,
Wireless Mouse,purchase,55.0,0.0,3388.0,142.0,0.0,18-03-2023,,,,
Laptop Stand,sale,4.0,7495.3297936458775,4883.0,47.0,149.90659587291756,04-12-2023,,,,
Noise Cancelling Headphones,sale,4.0,2246.717936650321,1516.0,17.0,44.93435873300642,28-06-2023,,,,
Noise Cancelling Headphones,purchase,20.0,0.0,4293.0,140.0,0.0,03-02-2023,,,,
USB-C Hub,purchase,14.0,0.0,3463.0,26.0,0.0,19-11-2023,,,,
Webcam,purchase,9.0,0.0,2255.0,78.0,0.0,18-12-2023,,,,
Gaming Monitor,sale,4.0,2159.343163002117,1249.0,25.0,43.18686326004234,12-04-2023,,,,
Ethernet Adapter,sale,1.0,5699.221125770049,3421.0,47.0,113.98442251540098,24-12-2023,,,,
Noise Cancelling Headphones,purchase,28.0,0.0,730.0,130.0,0.0,18-11-2023,,,,
USB-C Hub,sale,3.0,2028.55201121201,1630.0,7.0,40.5710402242402,20-04-2023,,,,
Webcam,sale,4.0,4720.643553136856,3711.0,32.0,94.41287106273712,13-06-2023,,,,
External SSD,sale,2.0,1949.4796261559288,1454.0,8.0,38.989592523118574,28-05-2023,,,,
External SSD,purchase,17.0,0.0,1706.0,27.0,0.0,11-01-2023,,,,
Gaming Monitor,purchase,58.0,0.0,987.0,41.0,0.0,26-06-2023,,,,
Wireless Mouse,purchase,35.0,0.0,2338.0,80.0,0.0,26-09-2023,,,,
USB-C Hub,sale,3.0,1776.1025687147433,1277.0,41.0,35.52205137429487,14-03-2023,,,,
Webcam,purchase,76.0,0.0,2605.0,108.0,0.0,03-06-2023,,,,
Mechanical Keyboard,sale,2.0,920.2247419569967,647.0,8.0,18.404494839139936,09-07-2023,,,,
Wireless Mouse,sale,4.0,4212.241519473729,2712.0,27.0,84.24483038947457,27-09-2023,,,,
Wireless Mouse,sale,4.0,3726.068005466079,2635.0,13.0,74.52136010932158,10-03-2023,,,,
Ethernet Adapter,sale,1.0,5943.042394090371,4675.0,30.0,118.86084788180743,03-11-2023,,,,
Webcam,purchase,9.0,0.0,4722.0,126.0,0.0,11-06-2023,,,,
Noise Cancelling Headphones,sale,3.0,5173.636591094785,3635.0,48.0,103.4727318218957,19-04-2023,,,,
Gaming Monitor,sale,2.0,5727.28177140496,3674.0,20.0,114.5456354280992,20-12-2023,,,,
Bluetooth Speaker,purchase,21.0,0.0,3146.0,24.0,0.0,15-01-2023,,,,
Laptop Stand,sale,3.0,2308.3953409788774,1838.0,15.0,46.167906819577546,31-10-2023,,,,
Gaming Monitor,sale,3.0,1278.2916886632406,859.0,20.0,25.565833773264814,13-01-2023,,,,
Gaming Monitor,sale,3.0,4520.098072534915,3346.0,9.0,90.40196145069831,25-03-2023,,,,
Bluetooth Speaker,sale,4.0,6962.375945021099,4861.0,35.0,139.247518900422,31-05-2023,,,,
External SSD,purchase,43.0,0.0,4058.0,107.0,0.0,10-10-2023,,,,
Laptop Stand,sale,3.0,2554.8411586680477,2033.0,43.0,51.09682317336095,20-07-2023,,,,
Gaming Monitor,purchase,48.0,0.0,784.0,33.0,0.0,11-05-2023,,,,
Webcam,sale,1.0,4688.085624995771,2833.0,22.0,93.76171249991542,06-06-2023,,,,
Ethernet Adapter,purchase,49.0,0.0,1511.0,108.0,0.0,31-03-2023,,,,
Laptop Stand,purchase,78.0,0.0,1681.0,17.0,0.0,03-07-2023,,,,
Wireless Mouse,sale,2.0,4497.294131294665,2554.0,24.0,89.9458826258933,30-04-2023,,,,
Laptop Stand,sale,3.0,1903.1986889519687,1381.0,28.0,38.06397377903937,07-08-2023,,,,
Bluetooth Speaker,purchase,30.0,0.0,4467.0,113.0,0.0,08-02-2023,,,,
Mechanical Keyboard,purchase,49.0,0.0,3175.0,52.0,0.0,31-05-2023,,,,
Bluetooth Speaker,sale,2.0,7057.62346923506,4419.0,13.0,141.1524693847012,13-05-2023,,,,
Webcam,sale,4.0,7905.362126738146,4882.0,28.0,158.10724253476292,17-08-2023,,,,
Bluetooth Speaker,sale,2.0,5228.681453408585,3321.0,38.0,104.57362906817171,02-02-2023,,,,
Mechanical Keyboard,purchase,97.0,0.0,1822.0,113.0,0.0,15-04-2023,,,,
Gaming Monitor,sale,3.0,763.221434437259,560.0,34.0,15.264428688745179,14-07-2023,,,,
Laptop Stand,sale,4.0,1901.8196721500813,1165.0,27.0,38.03639344300163,04-04-2023,,,,
Wireless Mouse,sale,1.0,5259.785810065879,3312.0,29.0,105.19571620131758,22-10-2023,,,,
External SSD,sale,2.0,4832.192213039847,3451.0,24.0,96.64384426079694,06-11-2023,,,,
External SSD,sale,2.0,6221.317630843823,4448.0,13.0,124.42635261687647,29-03-2023,,,,
Webcam,sale,3.0,2556.966139019287,1494.0,6.0,51.13932278038574,17-04-2023,,,,
Bluetooth Speaker,sale,2.0,4042.442090829299,2732.0,12.0,80.84884181658599,15-12-2023,,,,
Laptop Stand,sale,2.0,7223.659569062278,4602.0,20.0,144.47319138124556,01-06-2023,,,,
USB-C Hub,sale,4.0,6898.390902252441,4099.0,30.0,137.96781804504883,12-12-2023,,,,
Laptop Stand,sale,2.0,3510.3055148642547,2079.0,21.0,70.2061102972851,09-07-2023,,,,
Wireless Mouse,sale,1.0,4366.802740973821,2816.0,19.0,87.33605481947642,22-07-2023,,,,
Mechanical Keyboard,sale,4.0,2215.939395244617,1232.0,43.0,44.318787904892346,29-08-2023,,,,
Webcam,sale,3.0,7762.849272376345,4681.0,19.0,155.2569854475269,28-02-2023,,,,
Gaming Monitor,sale,4.0,2284.2361687728016,1384.0,24.0,45.68472337545603,23-07-2023,,,,
USB-C Hub,sale,3.0,5474.704386642419,3533.0,32.0,109.49408773284839,20-05-2023,,,,
Ethernet Adapter,sale,4.0,1403.8041788760445,1168.0,12.0,28.07608357752089,10-03-2023,,,,
Noise Cancelling Headphones,sale,3.0,3910.3367603748425,2245.0,19.0,78.20673520749685,22-11-2023,,,,
